1312_at,PSMD8,707.0,624.5,686.4,524.8,471.0,545.5,507.9,536.0,550.2,607.9,536.3,368.4,625.2,569.3,538.9,598.6,382.1,475.3,390.1,708.3,343.1
1336_s_at,PRKCB,811.2,980.1,978.9,854.8,1020.5,1149.9,1586.9,1015.2,1096.3,2570.0,1378.7,424.5,1030.0,1241.0,1535.2,1338.2,750.2,1842.9,483.5,949.6,736.7
1347_at,CDC25B,564.9,875.0,571.0,1163.6,1125.7,1354.0,1022.2,890.5,1433.6,1593.2,1835.9,421.7,713.9,1021.3,1212.0,1153.1,681.4,1061.3,869.4,1135.9,939.4
1373_at,TCF3,331.0,457.3,650.7,367.4,850.4,374.7,494.6,525.8,514.0,225.3,338.2,235.0,557.4,491.5,581.5,362.1,768.8,669.9,358.2,455.9,800.3
1374_g_at,TCF3,289.9,341.9,335.5,330.0,712.2,351.2,276.4,430.3,277.7,307.9,404.7,318.3,374.5,389.2,495.9,315.4,340.7,313.0,338.4,462.3,378.0
1398_g_at,MAP3K11,364.2,540.9,454.8,446.8,377.5,469.1,405.5,509.5,503.6,468.6,623.2,367.4,380.6,498.0,435.7,313.4,305.6,403.0,508.1,554.9,405.3
1424_s_at,YWHAH,1333.3,1440.1,1623.4,1284.2,1147.4,896.9,1204.2,1422.3,674.2,1567.6,695.2,953.2,1532.0,1049.9,1228.4,1168.9,970.4,1530.6,934.1,876.9,2181.1
1447_at,PSMB1,806.6,576.7,752.9,677.0,553.0,772.1,913.4,557.9,745.5,679.7,674.6,431.6,873.3,653.0,707.2,652.9,517.9,748.9,453.8,569.0,586.6
1461_at,NFKBIA,703.2,383.3,562.0,896.5,419.4,604.8,1513.7,483.4,659.9,676.2,705.8,3556.8,1867.7,500.9,445.8,622.2,407.8,647.6,1699.7,654.9,461.9
1463_at,PTPN12,504.3,839.3,330.4,683.1,319.1,783.1,591.2,366.1,541.7,262.4,416.6,149.1,250.7,567.0,346.8,482.4,361.5,566.6,235.0,380.8,428.5
1499_at,FNTA,679.7,713.5,621.0,586.1,494.1,990.0,740.2,740.4,910.6,671.2,773.6,323.7,561.4,710.1,701.0,586.4,565.9,831.0,358.0,701.4,530.1
1506_at,IL2RG,845.3,736.7,779.0,605.2,794.6,630.7,718.7,823.3,507.4,580.9,796.6,485.5,1177.5,744.7,595.6,543.2,555.7,849.3,407.5,834.8,621.3
1565_s_at,GRB2,612.1,539.3,542.9,457.6,386.5,310.2,288.9,440.2,305.5,263.7,264.2,224.1,501.6,561.5,437.3,478.6,150.8,229.8,215.8,353.9,377.6
1695_at,NEDD8,439.0,416.0,495.1,425.7,360.1,490.9,598.8,379.4,509.7,307.7,343.0,285.0,499.8,384.0,432.5,519.8,311.0,405.3,350.1,349.8,414.9
1728_at,BMI1,400.4,591.9,272.2,484.5,273.6,533.5,494.0,464.6,323.2,439.1,360.9,290.5,206.8,453.5,368.4,389.4,328.0,445.7,220.5,321.6,522.5
172_at,INPP5D,469.8,1103.0,821.8,709.4,659.2,772.8,913.5,929.9,817.9,1199.8,831.3,484.8,646.9,770.6,825.5,759.8,776.8,864.8,743.0,733.7,900.3
1737_s_at,IGFBP4,486.1,683.3,579.4,413.9,247.6,300.0,452.1,659.8,84.3,94.6,97.4,63.8,1043.8,672.9,167.6,238.5,112.9,313.3,123.6,268.4,892.0
1768_s_at,CSK,1693.4,1721.2,2069.4,1416.7,1583.6,1113.2,1368.8,1858.6,1114.0,1130.9,1056.7,1049.6,1648.9,1452.5,1398.8,1470.3,940.4,1172.4,1129.6,1293.1,1258.4
1780_at,FGR,1131.8,1518.5,1188.0,1330.6,1084.3,1342.0,798.0,1670.6,1204.0,510.6,1868.6,759.4,886.5,1278.9,700.9,848.1,838.6,1515.4,1580.9,1442.0,1156.5
1814_at,TGFBR2,412.5,449.9,390.5,488.4,470.6,558.2,539.2,371.0,334.8,1271.0,417.1,96.3,392.0,422.6,411.8,454.9,270.9,408.7,215.8,403.6,132.3
1839_at,RAN,773.8,436.1,480.2,539.2,472.9,754.2,752.8,460.9,973.5,525.0,597.1,320.0,628.1,614.3,422.2,458.8,474.4,627.6,199.7,643.0,283.9
1840_g_at,RAN,1406.3,1029.7,1162.7,976.5,880.0,1257.3,1322.6,1068.8,1998.2,1376.2,1535.3,569.4,1124.3,1055.3,844.7,847.1,904.8,1093.5,494.6,1608.5,1005.3
1909_at,BCL2,778.1,903.5,479.8,851.9,637.9,1096.3,966.4,856.0,319.6,743.2,280.4,104.2,918.5,907.9,723.3,980.6,390.0,1245.8,359.3,516.6,747.4
192_at,TAF7,525.6,502.2,412.1,447.3,359.9,421.1,509.9,310.8,380.7,227.6,240.8,243.0,447.8,415.1,339.1,600.4,350.0,365.1,179.4,231.5,387.7
1984_s_at,ARHGDIB,2243.2,1278.8,1163.7,1449.9,1469.0,1389.1,1034.2,873.4,1438.8,1531.0,2277.0,626.6,1461.3,1330.8,1393.3,1604.9,771.2,1448.3,849.3,1794.0,774.8
198_g_at,NME3,444.7,638.1,456.7,490.2,432.8,348.9,637.4,593.3,399.8,481.2,389.3,302.8,1003.6,520.9,463.2,656.9,212.1,538.4,360.5,547.2,503.4
2025_s_at,APEX1,660.0,419.2,453.7,424.8,469.4,475.8,321.5,499.9,492.1,520.1,590.3,310.1,365.3,551.7,415.6,410.7,313.6,459.2,265.2,416.4,220.0
2035_s_at,ENO1,1251.1,787.0,945.6,742.3,660.0,727.6,759.3,920.4,847.8,896.5,936.8,532.0,1162.9,882.3,884.9,733.3,463.1,530.7,823.6,830.0,719.4
2050_s_at,RAC1,431.1,536.1,623.7,522.9,423.9,590.9,690.4,461.5,650.4,524.5,459.8,518.5,519.3,524.9,448.7,609.0,340.9,455.8,472.7,399.4,393.8
2059_s_at,LCK,840.5,1155.2,534.3,915.7,571.5,469.4,681.0,491.9,583.6,423.7,527.7,280.6,301.2,615.1,682.8,837.8,477.7,468.1,332.6,656.3,309.5
227_g_at,PRKAR1A,764.7,650.3,653.1,714.7,834.8,1129.7,997.2,920.1,763.8,724.6,807.0,316.8,869.3,838.1,729.5,686.3,920.3,929.9,554.9,532.6,381.3
245_at,SELL,1692.7,1255.3,486.6,1058.0,1219.6,1584.9,833.4,1481.0,1352.7,1942.9,1201.5,570.1,1108.4,1549.4,1505.4,1447.1,1165.2,1938.6,993.0,1208.3,1060.4
31596_f_at,GUSBP11,1439.8,899.0,989.2,743.9,1095.2,994.2,458.8,1297.9,1092.1,693.8,804.4,1621.3,612.4,1762.4,1310.4,771.3,1012.6,645.0,777.7,885.2,570.1
31898_at,EDEM1,275.3,299.5,330.6,336.3,449.7,287.6,384.9,322.4,462.2,430.3,295.8,376.8,310.3,357.1,566.0,400.3,343.3,353.8,266.0,559.4,455.1
31936_s_at,KIAA0430,667.7,724.4,619.8,770.3,683.8,939.1,956.7,736.9,841.6,691.0,769.8,303.8,541.8,718.4,774.8,823.5,438.5,880.9,354.4,596.2,651.5
32035_at,LOC100510519,303.3,298.2,142.0,525.7,941.1,1488.4,761.5,1279.8,425.8,652.4,616.0,698.0,943.3,1248.3,105.6,1834.1,875.4,1857.9,126.6,121.9,500.5
32039_at,AP3B1,235.9,185.7,169.7,159.8,134.0,990.9,308.8,98.2,164.5,740.5,182.7,230.8,877.1,320.6,798.8,917.7,184.8,566.7,112.6,128.8,235.5
32080_at,MFSD10,448.3,739.4,796.8,682.7,851.6,564.4,499.4,758.9,855.5,1279.1,673.6,684.7,612.1,766.1,950.6,756.1,767.2,822.7,839.0,776.6,868.2
32116_at,TMC6,728.1,907.7,668.9,890.3,733.4,612.2,483.8,729.7,692.5,728.4,635.8,705.8,685.3,908.9,503.5,776.8,437.7,611.4,657.0,936.5,868.5
32117_at,AATF,440.7,498.3,435.6,502.9,458.2,376.0,451.0,422.7,345.1,318.2,363.9,250.9,460.4,441.1,451.1,539.2,357.0,366.3,308.0,420.5,392.3
32157_at,PPP1CA,756.9,879.3,875.2,1012.5,854.0,812.8,723.8,890.8,791.3,865.8,1136.9,581.8,873.9,860.4,854.7,855.1,626.6,639.6,811.0,958.6,1308.3
32181_at,FLOT2,583.1,783.5,706.8,695.9,953.2,484.7,314.5,847.3,434.9,512.4,614.7,338.4,438.5,327.9,784.3,524.4,229.8,384.1,382.6,383.4,794.6
32201_at,SSNA1,400.6,470.9,447.5,310.4,452.7,303.2,296.7,395.2,315.1,433.4,357.3,474.7,439.7,270.7,383.2,444.0,385.5,270.8,377.7,356.6,460.0
32224_at,FCHSD2,383.7,317.9,348.6,415.5,322.1,378.4,487.6,417.0,414.4,482.3,330.8,295.5,336.9,339.6,476.5,361.5,327.7,432.6,322.8,289.3,618.2
32228_at,AP2A2,325.1,473.2,424.4,446.6,591.9,288.0,299.0,438.3,440.6,262.8,413.5,697.7,369.9,387.2,560.2,360.4,737.1,414.6,514.8,524.4,602.5
32378_at,PKM,639.5,473.8,655.3,670.5,770.4,555.7,1058.2,849.8,524.2,869.4,985.7,905.6,882.3,703.1,800.5,617.0,498.4,588.7,773.8,709.6,567.3
32408_s_at,LOC649330,729.9,500.0,564.0,571.7,550.7,692.9,672.8,539.1,405.8,459.0,602.9,309.6,793.8,714.7,595.7,665.8,277.1,497.2,284.9,503.7,329.4
324_f_at,BTF3,603.0,549.6,538.6,569.2,441.0,736.7,714.8,450.5,656.4,422.9,702.4,418.5,584.1,578.2,497.1,673.9,459.7,615.9,449.1,407.5,568.0
32530_at,YWHAQ,627.0,514.6,547.7,719.3,468.0,640.6,658.5,469.8,455.8,276.7,403.6,294.1,936.0,519.7,617.0,641.7,375.8,671.0,283.8,330.2,479.5
32576_at,EIF3F,1481.2,1169.7,1028.7,1203.4,990.2,1203.5,1428.6,1147.9,1251.0,876.5,1349.4,969.2,1380.9,1194.0,1054.4,1312.6,970.4,1370.5,689.1,905.2,969.4
32588_s_at,ZFP36L2,1415.4,947.4,1523.1,1358.1,765.1,643.4,2152.2,829.5,1946.7,1491.0,3139.7,935.3,658.7,1178.2,1194.8,1745.1,298.4,765.9,1864.3,1777.9,1760.2
32597_at,RBL2,467.4,646.0,439.0,633.0,590.8,868.8,735.9,725.1,471.9,424.9,858.8,186.0,498.2,627.6,489.3,488.5,634.2,569.7,459.4,557.5,282.9
32607_at,BASP1,403.2,34.4,607.6,743.4,321.9,508.4,436.9,553.3,351.3,836.5,213.9,262.3,1279.2,521.1,523.7,266.4,319.3,569.2,355.3,126.3,58.0
32629_f_at,BTN3A1,491.1,471.5,691.1,701.3,697.4,800.2,753.2,496.7,402.6,1287.7,627.4,866.4,483.3,576.4,565.5,573.6,751.5,850.0,763.6,417.1,636.9
32737_at,RAC2,1289.2,910.7,857.5,830.7,887.7,655.6,490.7,935.6,657.1,741.1,1075.1,381.5,966.9,1046.9,578.1,609.5,128.8,575.3,384.2,875.7,176.1
32756_at,ECH1,586.7,423.4,514.0,408.8,306.6,524.9,465.0,353.1,405.3,442.3,465.9,214.1,438.2,462.5,495.2,457.3,207.9,390.1,282.6,410.8,184.8
32766_at,XRCC6,1529.3,1413.7,1731.0,1363.2,1035.4,1545.3,1659.3,1243.0,1573.0,1436.6,1449.6,734.6,1520.0,1515.7,1447.6,1358.1,790.0,1442.8,786.5,1227.9,1371.9
32794_g_at,TRBC1,2218.6,772.1,1137.4,1713.8,741.5,782.3,727.6,1089.3,930.1,728.0,1427.0,569.8,1118.4,898.9,881.0,1139.1,410.3,778.2,651.5,1294.4,1351.9
32806_at,TSPO,1716.9,885.5,1942.2,1884.7,870.1,1531.4,2473.2,952.3,1644.1,2339.0,1326.5,1763.3,2250.4,1541.4,1367.8,1528.4,745.3,369.5,2302.3,1316.5,2081.7
32832_at,MAEA,783.9,729.7,682.0,598.9,614.3,652.7,569.5,567.0,759.3,690.4,475.6,147.3,625.7,861.9,654.7,636.8,414.0,744.7,547.1,578.9,447.5
32923_r_at,SYN1,764.9,885.1,925.6,812.4,1140.8,551.6,418.1,992.6,752.0,773.5,768.9,1220.8,897.1,820.5,994.8,696.7,1228.3,858.3,1169.1,1098.0,656.9
32977_at,FAM65B,784.2,668.5,794.4,780.7,768.7,739.9,787.3,698.6,693.1,1355.5,825.5,437.1,559.6,531.2,634.1,701.7,642.7,819.0,640.0,708.7,918.3
329_s_at,NUMA1,694.1,933.5,778.1,721.2,623.7,609.6,545.8,993.5,736.0,973.7,571.7,475.7,558.7,806.3,992.8,792.5,304.6,748.0,552.3,887.5,575.8
33102_at,ADD3,855.3,855.4,437.4,810.1,354.3,1123.8,411.5,618.5,656.7,966.2,692.0,345.4,476.0,630.9,664.8,913.1,355.5,1118.2,312.1,354.5,953.1
33132_at,CPSF1,193.2,661.5,388.2,521.8,237.6,416.6,321.0,594.6,444.6,550.0,355.1,352.2,338.6,285.0,636.7,725.3,136.1,424.3,335.4,568.5,613.7
33146_at,MCL1,721.6,515.0,580.9,799.9,734.7,1117.7,982.0,829.1,744.2,820.9,963.2,885.7,848.4,481.3,714.5,717.8,665.1,867.9,1343.4,835.9,786.6
33154_at,PSMB4,603.4,478.7,491.2,498.7,451.5,617.5,573.1,482.5,893.9,1238.7,668.2,319.8,534.3,480.3,398.2,442.8,449.6,581.9,384.0,384.2,390.8
33215_g_at,MRPS12,392.5,418.5,528.4,378.1,473.6,306.0,295.6,415.8,429.4,409.8,418.7,458.5,385.0,434.2,378.3,353.7,493.1,327.1,360.9,383.8,465.7
33238_at,LCK,725.1,988.0,518.4,822.4,423.0,434.7,616.0,370.2,431.6,268.1,455.4,263.7,260.8,456.0,582.7,705.3,442.0,374.9,279.8,542.6,252.9
33243_at,TNFAIP8,836.0,731.6,941.1,866.2,903.3,961.3,839.0,835.8,737.9,999.7,455.8,390.1,894.6,858.7,679.4,606.2,827.5,713.9,434.1,805.1,495.5
33304_at,ISG20,935.0,935.4,1125.3,704.8,788.1,740.2,610.4,668.9,737.7,1083.1,1239.3,535.7,890.4,742.8,734.2,864.0,660.1,1210.6,517.3,913.7,562.5
33341_at,GNB1,626.9,588.0,553.6,593.7,481.3,575.9,667.6,557.4,593.5,480.7,545.4,246.2,501.7,561.3,539.4,583.7,426.9,590.0,421.3,454.3,643.8
33396_at,GSTP1,909.2,589.0,958.6,718.8,654.4,662.3,653.9,715.3,464.1,537.1,792.3,749.8,2455.1,533.9,878.8,1116.2,416.1,663.0,734.6,781.0,517.7
33397_at,CDIPT,360.2,645.0,574.5,564.7,521.9,550.2,616.0,599.1,535.9,501.1,499.6,415.6,584.7,485.4,673.6,570.8,594.5,550.4,449.7,426.7,478.5
33412_at,LGALS1,522.3,101.6,895.1,392.5,68.3,315.8,731.3,549.1,596.6,458.5,539.7,443.9,1124.5,347.1,208.5,309.6,48.8,112.2,917.6,343.3,269.9
33415_at,NME1-NME2,506.9,393.7,320.6,474.6,530.4,319.5,427.7,504.4,245.8,317.4,488.0,446.2,580.3,494.9,359.0,493.8,287.3,250.9,329.4,349.5,197.5
33425_at,TRIM28,667.8,1017.6,1037.3,808.2,747.2,657.9,619.5,902.0,584.8,1125.9,782.4,663.2,887.9,878.0,1085.1,902.3,395.5,621.7,664.5,888.6,799.7
33447_at,MYL12A,849.0,654.5,710.0,808.4,519.1,1044.3,783.2,605.6,859.8,676.8,731.1,373.1,704.2,768.0,584.3,653.6,474.2,708.9,556.6,525.1,325.7
33453_at,PTPN18,407.9,435.1,652.9,558.6,433.9,612.7,231.0,506.2,477.9,511.1,573.5,448.8,375.2,474.6,443.9,598.0,361.7,343.4,453.4,271.3,843.4
33555_at,LILRA4,815.3,432.3,514.0,791.0,52.6,289.8,558.5,1008.6,90.4,210.2,422.2,311.0,167.6,510.3,100.2,174.5,156.4,41.3,171.6,308.0,969.2
335_r_at,SF3A2,383.0,454.5,471.5,500.3,879.2,147.3,389.6,763.1,209.5,159.5,163.2,1060.4,521.7,356.7,394.5,286.2,635.7,401.8,425.0,324.2,276.6
33602_at,S1PR4,322.6,434.1,267.6,529.1,656.4,321.2,163.8,496.4,364.7,825.6,648.7,267.1,312.5,524.7,359.2,526.4,162.2,435.5,457.6,589.4,211.3
33679_f_at,TUBB4B,436.4,419.6,405.6,430.7,454.3,358.0,240.5,456.9,339.5,588.7,449.1,837.3,467.7,397.3,346.4,353.6,310.7,387.6,543.0,418.6,393.7
33705_at,PDE4B,492.8,514.9,594.1,652.3,385.7,507.1,708.3,312.0,428.5,307.2,552.4,593.3,380.4,531.2,838.8,1116.5,337.4,460.6,185.7,406.8,480.2
33748_at,HMHA1,964.8,976.2,814.3,1101.8,899.7,1129.3,858.2,903.0,966.1,1172.1,1310.3,579.3,500.2,947.0,1074.6,1058.7,388.1,1448.9,771.2,970.6,902.2
33813_at,TNFRSF1B,710.0,196.7,708.6,561.0,1413.2,717.0,1477.4,525.4,1276.2,585.2,1139.5,624.9,1486.0,481.2,432.6,463.3,1660.4,346.4,1321.6,595.9,549.9
33855_at,GRB2,584.5,651.7,565.8,585.5,528.7,229.5,237.4,536.9,256.1,255.9,221.8,357.3,678.2,716.7,526.2,443.5,148.1,229.1,323.3,383.5,477.3
33875_at,ATP6V0E1,576.2,335.3,338.7,396.1,266.3,646.3,445.5,406.1,485.2,373.0,537.3,114.2,467.3,465.9,376.1,460.7,274.6,462.2,238.7,369.1,215.1
33877_s_at,MTDH,351.3,425.5,310.4,656.5,516.2,619.0,840.1,591.3,606.1,310.9,198.3,480.2,675.2,562.6,543.3,546.1,410.0,759.0,391.0,691.1,284.6
33916_at,NISCH,367.8,533.0,421.5,454.7,324.2,400.1,426.5,535.0,331.5,662.3,354.8,261.1,393.1,591.2,565.5,512.4,179.6,538.7,343.1,430.6,323.3
33967_at,HLA-DOA,461.5,504.4,484.9,437.2,495.0,207.6,251.0,529.7,236.2,268.7,344.9,461.0,330.8,524.5,325.1,502.0,304.3,279.0,252.5,356.0,231.1
33989_f_at,TMBIM6,929.5,1132.8,1143.5,906.0,1318.0,1242.9,938.3,1020.7,1219.8,1353.2,2140.9,611.8,1343.2,1226.3,1062.8,1034.3,535.4,1009.0,644.8,1701.6,364.4
34089_at,IGSF9B,367.0,372.6,389.3,266.8,581.3,368.2,200.4,430.4,383.4,366.1,368.8,1044.4,346.2,362.1,410.2,233.4,1172.1,522.8,615.4,392.2,497.1
34215_at,AKAP17A,589.6,683.0,1158.4,1299.8,1001.9,1089.8,564.1,1245.5,608.9,913.4,1114.5,464.3,904.4,929.7,1104.1,1496.5,622.6,1424.8,925.0,323.9,554.1
34279_at,LOC100506032,580.3,1511.2,1164.6,1120.1,978.4,1258.1,722.6,1725.8,900.8,1399.5,1889.4,588.3,1168.3,882.3,1654.5,1466.0,330.4,928.8,1119.9,1296.4,1774.3
34302_at,EIF3G,1700.6,1032.8,837.8,850.3,823.7,540.2,665.5,854.0,733.4,545.9,789.3,785.3,1265.3,1075.3,790.5,959.9,361.3,703.5,678.2,728.1,665.5
34306_at,MBNL1,388.3,349.8,294.3,453.4,310.5,531.8,520.3,416.3,340.6,208.2,320.4,99.4,398.7,392.4,250.5,416.0,334.0,551.6,273.9,198.4,445.9
34336_at,KARS,820.0,779.0,844.9,725.4,567.9,693.0,838.2,640.7,660.1,608.3,695.4,353.2,736.3,742.8,693.3,871.8,464.8,674.5,348.9,506.4,494.8
34345_at,PRPF6,356.0,392.4,533.7,369.0,380.0,344.8,343.6,378.4,331.9,264.5,271.4,292.5,479.0,323.8,460.4,320.6,229.2,384.3,433.7,410.5,493.5
34376_at,PKIG,771.6,474.4,442.4,589.9,151.6,311.9,250.2,470.0,210.6,439.1,180.0,220.8,218.0,344.3,430.9,499.3,97.0,510.6,179.7,272.7,600.7
34381_at,COX7C,909.6,822.6,803.2,626.3,686.8,1081.4,1035.5,1075.7,1469.6,629.7,1026.9,1012.2,1130.0,1128.8,742.3,910.4,865.0,1220.3,624.7,651.1,1121.0
34386_at,MBD4,403.0,460.9,247.9,684.1,463.5,776.8,602.4,461.9,628.9,690.7,406.2,169.5,365.4,550.6,267.3,497.0,421.5,577.5,286.4,616.6,300.6
34397_at,LUC7L3,236.3,374.4,239.4,372.9,447.3,556.5,432.4,404.5,475.9,438.5,333.1,173.7,203.3,510.3,455.1,583.6,404.8,627.3,308.3,435.9,419.4
34400_at,UQCRQ,679.0,623.0,831.0,675.3,554.0,798.6,941.4,575.9,942.8,542.2,655.9,392.5,987.9,608.7,492.8,792.8,476.8,704.4,511.4,676.9,757.3
34409_at,LRP10,386.6,459.7,407.1,449.1,534.0,411.5,480.5,483.4,478.4,400.4,469.7,303.7,487.8,517.4,427.8,435.6,488.7,554.8,376.3,496.7,309.5
34814_at,UBA2,485.4,434.9,415.6,502.2,359.5,489.3,505.3,322.9,313.0,169.9,265.8,133.5,439.5,444.7,368.3,464.4,402.6,406.8,173.4,238.8,323.0
34817_s_at,ATXN2L,426.0,364.1,333.8,362.3,202.1,362.3,479.2,580.5,588.5,537.2,480.1,125.4,355.6,542.1,305.9,304.2,163.9,448.8,290.0,411.4,754.0
34830_at,VOPP1,2101.6,1222.7,855.4,1619.1,1665.5,1861.2,1684.3,2228.0,1559.1,1318.3,1012.3,1231.6,2174.8,1204.4,1252.7,1489.6,1670.1,1262.6,863.1,1424.6,1522.0
34835_at,NCSTN,425.6,449.5,516.3,384.8,531.7,473.7,382.5,476.3,549.7,527.0,605.3,465.5,407.3,485.8,461.5,413.4,640.2,433.9,619.9,515.6,506.1
34877_at,JAK1,1181.7,1146.5,1014.4,1377.8,1227.2,1456.3,1256.8,1130.4,1307.5,1004.1,1307.2,444.5,1175.1,1444.6,1257.8,1281.2,1071.7,1418.4,1059.0,910.9,1152.9
34947_at,APOBEC3G,988.5,675.9,963.6,632.4,660.3,657.7,727.1,644.5,356.3,262.9,495.4,264.0,1269.7,687.3,590.4,350.6,384.7,384.1,139.6,564.6,115.6
34960_g_at,FCER2,1800.4,2136.4,1427.8,1358.2,1085.0,871.8,789.5,1515.8,966.5,756.7,633.2,642.3,858.1,1867.6,1087.1,1110.7,522.1,1267.5,478.1,1664.1,817.3
34987_s_at,HNRNPA1,659.2,782.5,867.7,751.1,756.4,813.8,1000.5,624.5,681.8,569.1,845.6,856.2,599.8,725.8,804.8,1067.4,418.7,771.8,626.3,653.7,1643.3
35017_f_at,HLA-J,1500.3,879.3,1904.6,2032.1,1206.3,1976.7,916.0,870.7,1015.1,2051.7,2605.8,1713.3,1419.8,1535.0,1201.2,1224.4,480.4,837.6,1321.1,2079.7,1102.2
35154_at,BTBD2,299.9,632.2,549.6,436.1,575.1,253.4,203.4,561.5,255.9,510.6,458.1,497.1,470.9,527.2,555.2,549.7,172.7,251.0,443.5,404.1,519.8
35175_f_at,EEF1A2,945.6,1392.7,1611.1,1549.9,666.3,1921.9,1553.7,1694.4,1526.9,1677.2,2427.5,1525.6,1575.0,1654.1,1476.9,1572.6,982.1,1810.7,1487.6,1690.2,2367.7
35201_at,HNRNPL,464.3,494.0,569.3,355.8,415.9,216.7,173.7,297.1,435.6,464.4,497.5,561.0,360.3,295.6,458.3,392.6,488.9,262.7,425.2,437.6,567.0
35261_at,GMFG,714.2,445.3,486.4,498.6,332.0,599.4,829.9,389.5,741.9,493.8,650.1,272.5,573.2,426.5,405.7,589.3,256.3,569.8,398.9,414.7,508.2
35262_at,EIF6,472.4,433.0,516.3,384.6,381.0,294.0,505.5,448.4,410.7,364.2,311.7,536.5,496.9,457.0,485.1,334.3,486.2,268.4,423.1,498.4,363.1
35270_at,SNRPD2,824.3,748.0,924.1,565.0,470.9,936.1,939.2,674.1,729.8,709.6,821.6,470.7,752.8,660.3,478.2,874.8,670.1,877.3,340.8,557.8,917.3
35292_at,DDX39B,798.3,1113.5,876.7,1130.2,1102.3,1131.7,917.3,1281.8,564.3,1072.0,992.7,655.8,868.4,1284.5,1188.6,1106.7,436.7,1113.0,1108.7,1008.8,1124.7
35298_at,EIF3D,1630.9,1256.9,1175.7,1170.0,781.8,1043.9,1164.3,1117.3,912.6,874.5,872.7,666.8,867.2,987.9,907.8,1151.5,582.4,1178.8,569.4,755.7,920.0
35307_at,GDI2,1057.2,976.8,803.3,840.0,873.3,1154.1,965.1,956.6,979.9,676.1,1274.6,340.7,893.4,1054.2,710.9,803.8,663.8,1020.7,632.4,870.1,820.1
35313_at,SEC16A,431.3,545.6,425.0,506.1,332.6,467.4,567.1,498.5,399.6,492.2,446.2,36.4,273.2,418.0,469.4,506.7,60.2,520.0,165.7,435.4,412.4
35319_at,CTCF,331.8,486.1,467.4,429.8,428.8,466.6,493.7,392.1,522.1,367.2,445.2,216.5,437.1,475.9,522.0,480.2,410.2,540.3,274.6,330.1,457.1
35327_at,EIF3H,910.5,432.9,855.3,554.2,705.7,717.6,758.6,522.3,1032.3,374.5,636.3,811.8,553.9,622.4,432.0,572.2,685.7,791.6,522.6,411.2,657.0
35337_at,FBXO7,411.3,553.8,562.2,550.6,510.6,569.4,641.2,494.1,635.9,463.3,580.2,517.4,673.7,527.7,511.0,571.4,565.7,665.7,922.0,354.9,1171.4
35350_at,CHST15,299.8,407.2,403.2,319.8,316.4,557.0,252.7,412.2,230.1,684.6,160.2,188.7,301.8,524.5,457.8,826.8,334.6,253.6,342.4,305.9,429.7
35359_at,PUM2,428.3,531.0,344.8,432.1,404.1,627.5,482.1,552.9,452.7,563.5,402.4,255.6,389.4,432.5,421.7,440.4,570.0,712.7,391.2,476.8,270.9
35450_s_at,LOC100093631,518.6,540.6,570.9,614.3,619.1,935.2,819.4,602.9,804.0,835.2,1025.5,177.5,765.8,733.3,875.5,574.9,594.3,813.4,544.6,695.4,497.5
